Jenis_Rumah,Lokasi,KT,KM,Garasi_Null,Garasi,LT,LB,Harga,Harga_New,Juta
Rumah,"Ngaliyan, Semarang",2,1,,1,126,80,675,0.675,
Rumah,"Ngaliyan, Semarang",2,1,1,1,176,80,675,0.675,
Rumah,"Gayamsari, Semarang",2,1,,1,84,84,675,0.675,
Rumah,"Pedurungan, Semarang",2,1,1,1,112,85,675,0.675,
Rumah,"Semarang Timur, Semarang",3,2,1,1,100,90,675,0.675,
Rumah,"Pedurungan, Semarang",2,1,,1,107,90,675,0.675,
Rumah,"Mijen, Semarang",2,1,1,1,120,90,675,0.675,
Rumah,"Tembalang, Semarang",2,2,1,1,135,90,675,0.675,
Rumah,"Semarang Barat, Semarang",3,2,,1,135,90,675,0.675,
Rumah,"Semarang Barat, Semarang",2,1,,1,120,100,675,0.675,
Rumah,"Tembalang, Semarang",2,2,,1,135,100,675,0.675,
Rumah,"Semarang Barat, Semarang",3,2,1,1,135,100,675,0.675,
Rumah,"Tembalang, Semarang",2,1,1,1,105,105,675,0.675,
Rumah,"Semarang Utara, Semarang",5,3,1,1,100,120,675,0.675,
Rumah,"Gunung Pati, Semarang",3,2,1,1,100,140,675,0.675,
Rumah,"Gunung Pati, Semarang",3,2,1,1,146,146,675,0.675,
Rumah,"Pedurungan, Semarang",4,2,2,2,180,180,675,0.675,
Rumah,"Pedurungan, Semarang",4,2,1,1,122,200,675,0.675,
Rumah,"Pedurungan, Semarang",4,3,1,1,120,215,675,0.675,
Rumah,"Mijen, Semarang",2,1,,1,123,52,678,0.678,
Rumah,"Ngaliyan, Semarang",2,1,2,2,158,40,680,0.68,
Rumah,"Pedurungan, Semarang",2,1,,1,105,45,680,0.68,
Rumah,"Gunung Pati, Semarang",2,1,2,2,120,80,680,0.68,
Rumah,"Banyumanik, Semarang",4,2,1,1,85,92,680,0.68,
Rumah,"Ngaliyan, Semarang",2,1,1,1,121,100,680,0.68,
Rumah,"Semarang Tengah, Semarang",2,2,1,1,150,100,680,0.68,
Rumah,"Banyumanik, Semarang",3,1,1,1,84,150,680,0.68,
Rumah,"Ngaliyan, Semarang",3,2,,1,218,218,680,0.68,
Rumah,"Tembalang, Semarang",4,2,2,2,221,270,680,0.68,
Rumah,"Ngaliyan, Semarang",2,1,1,1,124,45,685,0.685,
Rumah,"Mijen, Semarang",2,1,1,1,123,55,685,0.685,
Rumah,"Pedurungan, Semarang",3,2,2,2,84,62,685,0.685,
Rumah,"Semarang Timur, Semarang",2,3,,1,105,70,685,0.685,
Rumah,"Gunung Pati, Semarang",2,1,2,2,120,70,685,0.685,
Rumah,"Gunung Pati, Semarang",2,1,,1,120,70,685,0.685,
Rumah,"Gunung Pati, Semarang",2,1,2,2,120,80,685,0.685,
Rumah,"Gunung Pati, Semarang",5,5,1,1,120,80,685,0.685,
Rumah,"Ngaliyan, Semarang",2,2,1,1,120,120,685,0.685,
Rumah,"Tembalang, Semarang",3,2,1,1,144,144,685,0.685,
Rumah,"Semarang Timur, Semarang",4,3,1,1,150,150,685,0.685,
Rumah,"Pedurungan, Semarang",4,2,,1,127,160,685,0.685,
Rumah,"Pedurungan, Semarang",4,3,1,1,127,160,685,0.685,
Rumah,"Semarang Timur, Semarang",3,2,2,2,144,160,685,0.685,
Rumah,"Pedurungan, Semarang",3,2,1,1,93,69,688,0.688,
Rumah,"Tembalang, Semarang",2,1,1,1,75,36,689,0.689,
Rumah,"Semarang Barat, Semarang",2,1,1,1,72,47,689,0.689,
Rumah,"Semarang Barat, Semarang",2,1,,1,84,50,690,0.69,
Rumah,"Semarang Barat, Semarang",2,1,1,1,84,52,690,0.69,
Rumah,"Gunung Pati, Semarang",2,1,,1,120,60,690,0.69,
Rumah,"Gunung Pati, Semarang",2,1,2,2,120,60,690,0.69,
Rumah,"Pedurungan, Semarang",3,1,1,1,100,65,690,0.69,
Rumah,"Semarang Barat, Semarang",2,2,1,1,101,70,690,0.69,
Rumah,"Tembalang, Semarang",3,2,1,1,75,74,690,0.69,
Rumah,"Gayamsari, Semarang",3,1,1,1,140,80,690,0.69,
Rumah,"Pedurungan, Semarang",3,1,1,1,140,80,690,0.69,
Rumah,"Semarang Timur, Semarang",2,1,1,1,90,90,690,0.69,
Rumah,"Pedurungan, Semarang",2,1,,1,90,90,690,0.69,
Rumah,"Semarang Barat, Semarang",2,2,,1,94,94,690,0.69,
Rumah,"Gunung Pati, Semarang",5,2,1,1,94,94,690,0.69,
Rumah,"Ngaliyan, Semarang",2,1,2,2,105,96,690,0.69,
Rumah,"Gunung Pati, Semarang",2,1,1,1,120,100,690,0.69,
Rumah,"Semarang Utara, Semarang",2,2,,1,120,100,690,0.69,
Rumah,"Semarang Timur, Semarang",3,2,1,1,128,128,690,0.69,
Rumah,"Ngaliyan, Semarang",2,1,,1,120,138,690,0.69,
Rumah,"Mijen, Semarang",3,2,2,2,182,182,690,0.69,
Rumah,"Mijen, Semarang",4,3,2,2,173,250,690,0.69,
Rumah,"Mijen, Semarang",4,7,2,2,173,250,690,0.69,
Rumah,"Tembalang, Semarang",3,2,2,2,72,72,693,0.693,
Rumah,"Semarang Selatan, Semarang",2,1,1,1,90,36,695,0.695,
Rumah,"Tembalang, Semarang",2,1,,1,105,47,695,0.695,
Rumah,"Tembalang, Semarang",3,2,1,1,70,60,695,0.695,
Rumah,"Tembalang, Semarang",3,1,1,1,76,76,695,0.695,
Rumah,"Gunung Pati, Semarang",2,1,1,1,120,80,695,0.695,
Rumah,"Gunung Pati, Semarang",3,2,1,1,125,90,695,0.695,
Rumah,"Tembalang, Semarang",3,1,1,1,163,100,695,0.695,
Rumah,"Ngaliyan, Semarang",2,1,1,1,120,110,695,0.695,
Rumah,"Mijen, Semarang",4,2,1,1,117,140,695,0.695,
Rumah,"Banyumanik, Semarang",3,2,2,2,76,72,696,0.696,
Rumah,"Gunung Pati, Semarang",3,2,1,1,125,90,696,0.696,
Rumah,"Pedurungan, Semarang",3,2,2,2,84,62,697,0.697,
Rumah,"Banyumanik, Semarang",3,1,1,1,72,75,697,0.697,
Rumah,"Banyumanik, Semarang",3,2,1,1,72,75,697,0.697,
Rumah,"Pedurungan, Semarang",2,2,1,1,93,69,698,0.698,
Rumah,"Pedurungan, Semarang",3,2,1,1,93,69,698,0.698,
Rumah,"Pedurungan, Semarang",3,2,1,1,102,90,698,0.698,
Rumah,"Semarang Timur, Semarang",3,2,1,1,102,200,698,0.698,
Rumah,"Tembalang, Semarang",2,1,,1,72,41,699,0.699,
Rumah,"Tembalang, Semarang",3,2,1,1,72,70,699,0.699,
Rumah,"Tembalang, Semarang",2,1,,1,105,70,699,0.699,
Rumah,"Gunung Pati, Semarang",6,6,2,2,120,70,699,0.699,
Rumah,"Tembalang, Semarang",3,2,1,1,80,85,699,0.699,
Rumah,"Banyumanik, Semarang",3,3,1,1,98,115,699,0.699,
Rumah,"Banyumanik, Semarang",2,2,1,1,134,134,699,0.699,
Rumah,"Ngaliyan, Semarang",2,1,1,1,120,30,700,0.7,
Rumah,"Tembalang, Semarang",2,1,,1,105,36,700,0.7,
Rumah,"Mijen, Semarang",2,1,,1,221,36,700,0.7,
Rumah,"Semarang Barat, Semarang",2,1,1,1,84,40,700,0.7,
Rumah,"Pedurungan, Semarang",2,1,2,2,84,40,700,0.7,
Rumah,"Semarang Timur, Semarang",2,1,1,1,98,45,700,0.7,
Rumah,"Ngaliyan, Semarang",2,1,1,1,100,45,700,0.7,
Rumah,"Ngaliyan, Semarang",2,1,1,1,120,45,700,0.7,
Rumah,"Ngaliyan, Semarang",3,1,,1,120,45,700,0.7,
Rumah,"Semarang Timur, Semarang",2,1,1,1,96,47,700,0.7,
Rumah,"Semarang Barat, Semarang",2,1,1,1,120,48,700,0.7,
Rumah,"Ngaliyan, Semarang",2,1,,1,120,48,700,0.7,
Rumah,"Mijen, Semarang",2,1,1,1,150,48,700,0.7,
Rumah,"Tembalang, Semarang",2,1,1,1,84,50,700,0.7,
Rumah,"Semarang Timur, Semarang",2,1,2,2,125,50,700,0.7,
Rumah,"Tembalang, Semarang",2,1,1,1,96,54,700,0.7,
Rumah,"Ngaliyan, Semarang",2,1,1,1,142,54,700,0.7,
Rumah,"Mijen, Semarang",3,1,4,4,336,54,700,0.7,
Rumah,"Ngaliyan, Semarang",2,1,1,1,164,56,700,0.7,
Rumah,"Tembalang, Semarang",3,2,1,1,70,60,700,0.7,
Rumah,"Pedurungan, Semarang",2,1,,1,72,60,700,0.7,
Rumah,"Tembalang, Semarang",3,2,2,2,87,60,700,0.7,
Rumah,"Tembalang, Semarang",2,1,,1,90,60,700,0.7,
Rumah,"Ngaliyan, Semarang",4,1,,1,100,60,700,0.7,
Rumah,"Tembalang, Semarang",2,1,,1,105,60,700,0.7,
Rumah,"Pedurungan, Semarang",2,1,1,1,112,60,700,0.7,
Rumah,"Mijen, Semarang",2,1,1,1,120,60,700,0.7,
Rumah,"Ngaliyan, Semarang",2,1,1,1,120,60,700,0.7,
Rumah,"Pedurungan, Semarang",3,1,1,1,120,60,700,0.7,
Rumah,"Tembalang, Semarang",2,1,1,1,123,60,700,0.7,
Rumah,"Ngaliyan, Semarang",2,1,,1,129,60,700,0.7,
Rumah,"Tembalang, Semarang",2,2,1,1,90,61,700,0.7,
Rumah,"Banyumanik, Semarang",2,1,1,1,77,63,700,0.7,
Rumah,"Ngaliyan, Semarang",2,2,1,1,120,65,700,0.7,
Rumah,"Pedurungan, Semarang",3,2,1,1,92,69,700,0.7,
Rumah,"Semarang Timur, Semarang",3,1,,1,84,70,700,0.7,
Rumah,"Tembalang, Semarang",2,1,,1,90,70,700,0.7,
Rumah,"Tembalang, Semarang",2,2,,1,90,70,700,0.7,
Rumah,"Pedurungan, Semarang",3,2,2,2,93,70,700,0.7,
Rumah,"Semarang Timur, Semarang",3,1,1,1,97,70,700,0.7,
Rumah,"Tembalang, Semarang",3,1,1,1,97,70,700,0.7,
Rumah,"Semarang Timur, Semarang",3,1,1,1,100,70,700,0.7,
Rumah,"Tembalang, Semarang",2,1,1,1,105,70,700,0.7,
Rumah,"Pedurungan, Semarang",2,1,1,1,107,70,700,0.7,
Rumah,"Gunung Pati, Semarang",2,1,1,1,120,70,700,0.7,
Rumah,"Mijen, Semarang",2,1,1,1,120,70,700,0.7,
Rumah,"Tembalang, Semarang",3,2,1,1,142,70,700,0.7,
Rumah,"Tembalang, Semarang",2,1,,1,145,70,700,0.7,
Rumah,"Pedurungan, Semarang",3,2,1,1,175,70,700,0.7,
Rumah,"Mijen, Semarang",2,1,1,1,120,71,700,0.7,
Rumah,"Mijen, Semarang",2,1,2,2,120,71,700,0.7,
"Rumah
Premier","Tembalang, Semarang",3,2,2,2,60,72,700,0.7,
Rumah,"Banyumanik, Semarang",4,2,1,1,92,72,700,0.7,
Rumah,"Tembalang, Semarang",2,1,,1,103,72,700,0.7,
Rumah,"Semarang Barat, Semarang",2,2,1,1,102,74,700,0.7,
Rumah,"Semarang Timur, Semarang",2,2,1,1,102,74,700,0.7,
Rumah,"Semarang Barat, Semarang",3,2,1,1,102,74,700,0.7,
Rumah,"Tembalang, Semarang",3,2,1,1,68,75,700,0.7,
Rumah,"Pedurungan, Semarang",3,2,,1,107,75,700,0.7,
Rumah,"Pedurungan, Semarang",3,1,1,1,120,75,700,0.7,
Rumah,"Banyumanik, Semarang",3,1,1,1,109,76,700,0.7,
Rumah,"Tembalang, Semarang",3,1,1,1,92,77,700,0.7,
Rumah,"Pedurungan, Semarang",3,1,1,1,70,79,700,0.7,
Rumah,"Pedurungan, Semarang",3,2,,1,93,80,700,0.7,
Rumah,"Semarang Barat, Semarang",2,1,,1,84,84,700,0.7,
Rumah,"Pedurungan, Semarang",2,1,,1,85,85,700,0.7,
Rumah,"Ngaliyan, Semarang",2,1,,1,90,85,700,0.7,
Rumah,"Pedurungan, Semarang",3,2,1,1,117,85,700,0.7,
Rumah,"Banyumanik, Semarang",3,3,1,1,80,90,700,0.7,
Rumah,"Semarang Barat, Semarang",2,1,1,1,90,90,700,0.7,
Rumah,"Gunung Pati, Semarang",3,2,1,1,125,90,700,0.7,
Rumah,"Tembalang, Semarang",3,2,,1,100,91,700,0.7,
Rumah,"Tembalang, Semarang",3,1,1,1,77,92,700,0.7,
Rumah,"Gunung Pati, Semarang",3,2,,1,123,95,700,0.7,
Rumah,"Gunung Pati, Semarang",3,2,1,1,124,95,700,0.7,
Rumah,"Tembalang, Semarang",3,2,2,2,80,100,700,0.7,
Rumah,"Semarang Timur, Semarang",2,1,,1,100,100,700,0.7,
Rumah,"Semarang Timur, Semarang",3,1,,1,100,100,700,0.7,
Rumah,"Semarang Timur, Semarang",2,1,1,1,107,100,700,0.7,
Rumah,"Pedurungan, Semarang",2,1,2,2,110,100,700,0.7,
Rumah,"Tembalang, Semarang",3,1,1,1,112,100,700,0.7,
Rumah,"Semarang Barat, Semarang",3,3,1,1,118,100,700,0.7,
Rumah,"Ngaliyan, Semarang",2,1,,1,120,100,700,0.7,
Rumah,"Semarang Barat, Semarang",2,1,1,1,120,100,700,0.7,
Rumah,"Semarang Utara, Semarang",3,1,1,1,120,100,700,0.7,
Rumah,"Pedurungan, Semarang",3,2,1,1,120,100,700,0.7,
Rumah,"Semarang Selatan, Semarang",4,2,,1,120,100,700,0.7,
Rumah,"Banyumanik, Semarang",4,2,1,1,120,100,700,0.7,
Rumah,"Semarang Utara, Semarang",3,3,,1,120,100,700,0.7,
Rumah,"Ngaliyan, Semarang",2,1,1,1,121,100,700,0.7,
Rumah,"Genuk, Semarang",2,2,1,1,140,100,700,0.7,
Rumah,"Tembalang, Semarang",3,2,1,1,142,100,700,0.7,
Rumah,"Semarang Barat, Semarang",5,2,1,1,154,100,700,0.7,
Rumah,"Ngaliyan, Semarang",4,2,1,1,172,100,700,0.7,
Rumah,"Semarang Barat, Semarang",2,2,,1,212,100,700,0.7,
Rumah,"Pedurungan, Semarang",2,2,1,1,105,105,700,0.7,
Rumah,"Pedurungan, Semarang",2,1,3,3,41,107,700,0.7,
Rumah,"Semarang Timur, Semarang",3,2,1,1,79,108,700,0.7,
Rumah,"Pedurungan, Semarang",3,2,,1,79,108,700,0.7,
Rumah,"Pedurungan, Semarang",3,3,1,1,80,110,700,0.7,
Rumah,"Ngaliyan, Semarang",4,2,,1,92,110,700,0.7,
Rumah,"Ngaliyan, Semarang",2,2,2,2,110,110,700,0.7,
Rumah,"Semarang Utara, Semarang",2,2,1,1,120,110,700,0.7,
Rumah,"Semarang Utara, Semarang",3,2,,1,120,110,700,0.7,
Rumah,"Mijen, Semarang",2,1,1,1,112,112,700,0.7,
Rumah,"Semarang Selatan, Semarang",3,1,,1,153,116,700,0.7,
Rumah,"Semarang Barat, Semarang",3,3,1,1,118,118,700,0.7,
Rumah,"Pedurungan, Semarang",3,3,1,1,80,120,700,0.7,
Rumah,"Semarang Barat, Semarang",3,2,1,1,96,120,700,0.7,
Rumah,"Tembalang, Semarang",4,2,1,1,118,120,700,0.7,
Rumah,"Banyumanik, Semarang",2,1,1,1,120,120,700,0.7,
Rumah,"Pedurungan, Semarang",3,2,,1,120,120,700,0.7,
Rumah,"Gayamsari, Semarang",3,2,,1,120,120,700,0.7,
Rumah,"Pedurungan, Semarang",2,3,1,1,120,120,700,0.7,
Rumah,"Semarang Selatan, Semarang",3,2,1,1,130,120,700,0.7,
Rumah,"Ngaliyan, Semarang",2,2,1,1,137,120,700,0.7,
Rumah,"Pedurungan, Semarang",3,2,1,1,140,120,700,0.7,
Rumah,"Semarang Utara, Semarang",2,2,1,1,144,120,700,0.7,
Rumah,"Pedurungan, Semarang",2,1,1,1,156,120,700,0.7,
Rumah,"Mijen, Semarang",3,2,,1,75,124,700,0.7,
Rumah,"Semarang Timur, Semarang",2,1,1,1,124,124,700,0.7,
Rumah,"Semarang Timur, Semarang",2,2,,1,124,124,700,0.7,
Rumah,"Semarang Barat, Semarang",3,1,1,1,108,125,700,0.7,
Rumah,"Banyumanik, Semarang",2,2,1,1,134,130,700,0.7,
Rumah,"Ngaliyan, Semarang",2,2,1,1,108,135,700,0.7,
Rumah,"Ngaliyan, Semarang",2,1,1,1,120,138,700,0.7,
Rumah,"Pedurungan, Semarang",3,2,,1,144,144,700,0.7,
Rumah,"Semarang Utara, Semarang",5,2,1,1,120,145,700,0.7,
Rumah,"Tembalang, Semarang",5,2,1,1,98,150,700,0.7,
Rumah,"Semarang Utara, Semarang",3,1,,1,120,150,700,0.7,
Rumah,"Semarang Barat, Semarang",3,2,1,1,120,150,700,0.7,
Rumah,"Banyumanik, Semarang",2,2,,1,134,150,700,0.7,
Rumah,"Pedurungan, Semarang",4,3,,1,184,150,700,0.7,
Rumah,"Semarang Timur, Semarang",4,4,,1,154,152,700,0.7,
Rumah,"Gunung Pati, Semarang",2,2,1,1,154,154,700,0.7,
Rumah,"Banyumanik, Semarang",4,2,1,1,158,158,700,0.7,
Rumah,"Pedurungan, Semarang",8,2,,1,65,160,700,0.7,
Rumah,"Semarang Barat, Semarang",4,2,2,2,178,160,700,0.7,
Rumah,"Semarang Utara, Semarang",4,3,,1,150,180,700,0.7,
Rumah,"Pedurungan, Semarang",3,2,1,1,102,190,700,0.7,
Rumah,"Ngaliyan, Semarang",3,2,1,1,215,200,700,0.7,
Rumah,"Gunung Pati, Semarang",9,1,,1,315,200,700,0.7,
Rumah,"Tembalang, Semarang",3,2,2,2,66,75,701,0.701,
Rumah,"Pedurungan, Semarang",3,2,1,1,84,72,702,0.702,
Rumah,"Pedurungan, Semarang",2,1,3,3,125,45,705,0.705,
Rumah,"Semarang Timur, Semarang",2,2,1,1,101,65,705,0.705,
Rumah,"Ngaliyan, Semarang",2,1,1,1,128,50,708,0.708,
Rumah,"Tembalang, Semarang",4,4,2,2,76,42,715,0.715,
Rumah,"Tembalang, Semarang",3,1,1,1,90,90,715,0.715,
Rumah,"Pedurungan, Semarang",3,2,1,1,85,100,715,0.715,
Rumah,"Pedurungan, Semarang",3,2,,1,85,65,717,0.717,
Rumah,"Tembalang, Semarang",3,2,2,2,88,72,719,0.719,
Rumah,"Pedurungan, Semarang",2,1,1,1,73,40,720,0.72,
Rumah,"Mijen, Semarang",2,1,1,1,140,55,720,0.72,
Rumah,"Banyumanik, Semarang",3,2,2,2,80,60,720,0.72,
Rumah,"Gunung Pati, Semarang",3,2,1,1,124,72,720,0.72,
Rumah,"Semarang Utara, Semarang",3,2,,1,120,120,720,0.72,
Rumah,"Pedurungan, Semarang",3,3,,1,72,57,722,0.722,
Rumah,"Ngaliyan, Semarang",2,1,,1,120,47,725,0.725,
Rumah,"Gayamsari, Semarang",2,1,,1,88,54,725,0.725,
Rumah,"Mijen, Semarang",2,1,,1,120,55,725,0.725,
Rumah,"Pedurungan, Semarang",4,1,1,1,96,60,725,0.725,
Rumah,"Banyumanik, Semarang",3,1,1,1,100,60,725,0.725,
Rumah,"Banyumanik, Semarang",2,2,1,1,78,66,725,0.725,
Rumah,"Semarang Tengah, Semarang",2,1,1,1,90,70,725,0.725,
Rumah,"Semarang Barat, Semarang",2,2,,1,90,70,725,0.725,
Rumah,"Pedurungan, Semarang",2,1,,1,115,70,725,0.725,
Rumah,"Gunung Pati, Semarang",3,1,,1,120,70,725,0.725,
Rumah,"Banyumanik, Semarang",3,1,,1,155,70,725,0.725,
Rumah,"Pedurungan, Semarang",3,2,,1,70,72,725,0.725,
Rumah,"Semarang Barat, Semarang",3,1,,1,118,90,725,0.725,
Rumah,"Gunung Pati, Semarang",3,2,1,1,124,95,725,0.725,
Rumah,"Semarang Utara, Semarang",4,1,,1,100,100,725,0.725,
Rumah,"Ngaliyan, Semarang",2,1,1,1,120,100,725,0.725,
Rumah,"Tembalang, Semarang",3,1,,1,145,110,725,0.725,
Rumah,"Banyumanik, Semarang",3,1,,1,111,111,725,0.725,
Rumah,"Pedurungan, Semarang",4,2,1,1,117,124,725,0.725,
Rumah,"Ngaliyan, Semarang",3,2,1,1,157,130,725,0.725,
Rumah,"Semarang Timur, Semarang",4,1,1,1,180,150,725,0.725,
Rumah,"Banyumanik, Semarang",3,3,,1,108,155,725,0.725,
Rumah,"Tembalang, Semarang",2,1,1,1,84,43,729,0.729,
Rumah,"Tembalang, Semarang",3,2,1,1,66,60,729,0.729,
Rumah,"Pedurungan, Semarang",2,1,1,1,80,40,730,0.73,
Rumah,"Pedurungan, Semarang",2,1,1,1,82,40,730,0.73,
Rumah,"Tembalang, Semarang",2,1,1,1,105,45,730,0.73,
Rumah,"Banyumanik, Semarang",2,1,,1,77,60,730,0.73,
Rumah,"Ngaliyan, Semarang",3,2,1,1,218,60,730,0.73,
Rumah,"Pedurungan, Semarang",3,1,1,1,120,72,730,0.73,
Rumah,"Tembalang, Semarang",3,2,1,1,97,91,730,0.73,
Rumah,"Tembalang, Semarang",2,1,,1,127,127,730,0.73,
Rumah,"Tembalang, Semarang",2,1,,1,120,140,730,0.73,
Rumah,"Tembalang, Semarang",3,2,2,2,66,75,735,0.735,
Rumah,"Mijen, Semarang",2,1,1,1,179,50,740,0.74,
Rumah,"Semarang Barat, Semarang",2,1,1,1,120,90,740,0.74,
Rumah,"Tembalang, Semarang",3,2,1,1,110,150,740,0.74,
Rumah,"Pedurungan, Semarang",3,2,2,2,81,65,741,0.741,
Rumah,"Semarang Timur, Semarang",2,1,2,2,88,45,745,0.745,
Rumah,"Pedurungan, Semarang",2,1,1,1,72,50,745,0.745,
Rumah,"Pedurungan, Semarang",2,1,1,1,102,58,745,0.745,
Rumah,"Tembalang, Semarang",3,1,,1,91,59,745,0.745,
Rumah,"Ngaliyan, Semarang",2,1,1,1,45,120,745,0.745,
Rumah,"Pedurungan, Semarang",3,2,2,2,75,60,746,0.746,
Rumah,"Tembalang, Semarang",2,1,1,1,120,45,747,0.747,
Rumah,"Banyumanik, Semarang",3,2,,1,70,60,747,0.747,
Rumah,"Tugu, Semarang",2,1,1,1,72,36,749,0.749,
Rumah,"Tembalang, Semarang",2,1,1,1,72,50,749,0.749,
Rumah,"Tembalang, Semarang",2,1,1,1,90,56,749,0.749,
Rumah,"Mijen, Semarang",2,1,,1,120,30,750,0.75,
Rumah,"Ngaliyan, Semarang",2,1,,1,120,35,750,0.75,
Rumah,"Ngaliyan, Semarang",3,1,,1,338,35,750,0.75,
Rumah,"Ngaliyan, Semarang",3,2,1,1,93,36,750,0.75,
Rumah,"Mijen, Semarang",2,1,1,1,120,36,750,0.75,
Rumah,"Ngaliyan, Semarang",2,1,1,1,120,36,750,0.75,
Rumah,"Pedurungan, Semarang",2,1,1,1,70,40,750,0.75,
Rumah,"Tembalang, Semarang",2,1,,1,72,40,750,0.75,
Rumah,"Pedurungan, Semarang",2,1,2,2,80,40,750,0.75,
Rumah,"Pedurungan, Semarang",2,1,1,1,80,40,750,0.75,
Rumah,"Tembalang, Semarang",2,1,1,1,80,40,750,0.75,
Rumah,"Pedurungan, Semarang",2,2,1,1,80,40,750,0.75,
Rumah,"Ngaliyan, Semarang",2,1,,1,120,40,750,0.75,
Rumah,"Mijen, Semarang",2,1,1,1,120,42,750,0.75,
Rumah,"Ngaliyan, Semarang",2,1,,1,120,42,750,0.75,
Rumah,"Semarang Timur, Semarang",2,1,,1,77,45,750,0.75,
Rumah,"Pedurungan, Semarang",2,1,,1,77,45,750,0.75,
Rumah,"Pedurungan, Semarang",2,1,2,2,80,45,750,0.75,
Rumah,"Semarang Timur, Semarang",2,1,,1,90,45,750,0.75,
Rumah,"Gayamsari, Semarang",2,1,,1,90,45,750,0.75,
Rumah,"Tembalang, Semarang",3,2,,1,90,45,750,0.75,
Rumah,"Tembalang, Semarang",2,1,,1,105,45,750,0.75,
Rumah,"Ngaliyan, Semarang",2,1,1,1,120,45,750,0.75,
Rumah,"Ngaliyan, Semarang",2,1,2,2,120,45,750,0.75,
Rumah,"Semarang Barat, Semarang",2,1,2,2,120,45,750,0.75,
Rumah,"Tembalang, Semarang",2,1,,1,145,45,750,0.75,
Rumah,"Tembalang, Semarang",2,1,,1,105,46,750,0.75,
Rumah,"Tembalang, Semarang",2,1,1,1,72,48,750,0.75,
Rumah,"Ngaliyan, Semarang",2,1,1,1,120,48,750,0.75,
"Rumah
Featured","Pedurungan, Semarang",2,1,1,1,72,50,750,0.75,
Rumah,"Semarang Barat, Semarang",2,1,1,1,72,50,750,0.75,
Rumah,"Pedurungan, Semarang",2,1,1,1,77,50,750,0.75,
Rumah,"Semarang Timur, Semarang",2,1,1,1,96,50,750,0.75,
Rumah,"Tembalang, Semarang",3,1,,1,98,50,750,0.75,
Rumah,"Tembalang, Semarang",2,1,1,1,105,50,750,0.75,
Rumah,"Tembalang, Semarang",2,1,1,1,80,54,750,0.75,
Rumah,"Tembalang, Semarang",2,1,1,1,120,54,750,0.75,
Rumah,"Tembalang, Semarang",3,1,1,1,144,54,750,0.75,
Rumah,"Banyumanik, Semarang",3,2,1,1,113,55,750,0.75,
Rumah,"Banyumanik, Semarang",3,2,2,2,113,55,750,0.75,
Rumah,"Pedurungan, Semarang",2,1,1,1,146,58,750,0.75,
Rumah,"Semarang Timur, Semarang",2,1,1,1,146,58,750,0.75,
Rumah,"Tembalang, Semarang",2,1,2,2,72,60,750,0.75,
Rumah,"Pedurungan, Semarang",2,1,,1,76,60,750,0.75,
Rumah,"Pedurungan, Semarang",2,1,,1,91,60,750,0.75,
Rumah,"Tembalang, Semarang",2,1,1,1,105,60,750,0.75,
Rumah,"Banyumanik, Semarang",3,2,1,1,113,60,750,0.75,
Rumah,"Ngaliyan, Semarang",2,1,,1,120,60,750,0.75,
Rumah,"Ngaliyan, Semarang",2,2,,1,120,60,750,0.75,
Rumah,"Tembalang, Semarang",4,1,,1,126,60,750,0.75,
Rumah,"Pedurungan, Semarang",2,1,,1,150,60,750,0.75,
Rumah,"Pedurungan, Semarang",3,1,,1,152,60,750,0.75,
Rumah,"Pedurungan, Semarang",3,2,1,1,84,65,750,0.75,
Rumah,"Pedurungan, Semarang",2,2,2,2,90,65,750,0.75,
Rumah,"Tembalang, Semarang",3,2,2,2,84,66,750,0.75,
Rumah,"Banyumanik, Semarang",3,2,1,1,73,68,750,0.75,
Rumah,"Banyumanik, Semarang",3,2,2,2,73,68,750,0.75,
Rumah,"Mijen, Semarang",2,2,1,1,120,68,750,0.75,
Rumah,"Tembalang, Semarang",2,1,1,1,90,70,750,0.75,
Rumah,"Tembalang, Semarang",3,1,,1,96,70,750,0.75,
Rumah,"Banyumanik, Semarang",3,1,1,1,98,70,750,0.75,
Rumah,"Semarang Barat, Semarang",2,1,1,1,120,70,750,0.75,
Rumah,"Semarang Barat, Semarang",3,1,1,1,120,70,750,0.75,
Rumah,"Pedurungan, Semarang",3,2,,1,175,70,750,0.75,
Rumah,"Pedurungan, Semarang",3,2,2,2,175,70,750,0.75,
Rumah,"Mijen, Semarang",2,1,,1,120,71,750,0.75,
Rumah,"Semarang Utara, Semarang",2,3,1,1,60,72,750,0.75,
Rumah,"Semarang Timur, Semarang",3,2,1,1,123,72,750,0.75,
Rumah,"Tembalang, Semarang",3,2,1,1,75,75,750,0.75,
Rumah,"Ngaliyan, Semarang",2,1,,1,120,75,750,0.75,
Rumah,"Pedurungan, Semarang",2,1,,1,144,75,750,0.75,
Rumah,"Semarang Timur, Semarang",3,1,1,1,123,76,750,0.75,
Rumah,"Gayamsari, Semarang",3,2,1,1,79,77,750,0.75,
Rumah,"Pedurungan, Semarang",3,2,1,1,79,77,750,0.75,
Rumah,"Semarang Tengah, Semarang",2,1,,1,83,80,750,0.75,
Rumah,"Semarang Tengah, Semarang",2,1,,1,85,80,750,0.75,
Rumah,"Semarang Selatan, Semarang",2,1,,1,85,80,750,0.75,
Rumah,"Tembalang, Semarang",2,2,1,1,90,80,750,0.75,
